"ticker","date","value","field","variable"
"MXTH INDEX",2020-02-28,1.6837,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2020-03-31,1.4419,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2020-04-30,1.6346,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2020-05-29,1.7443,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2020-06-30,1.7304,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2020-07-31,1.6951,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2020-08-31,1.6988,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2020-09-30,1.5634,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2020-10-30,1.5021,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2020-11-30,1.7797,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2020-12-31,1.8127,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2021-01-29,1.8118,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2021-02-26,1.8719,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2021-03-31,1.9807,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2021-04-30,1.9463,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2021-05-31,1.8859,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2021-06-30,1.8702,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2021-07-30,1.785,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2021-08-31,2.1804,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2021-09-30,2.117,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2021-10-29,2.1367,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2021-11-30,2.0995,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2021-12-31,2.2152,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2022-01-31,2.2124,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2022-02-28,2.1772,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2022-03-31,2.1766,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2022-04-29,2.1294,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2022-05-31,2.1181,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2022-06-30,2.0047,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2022-07-29,2.047,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2022-08-31,2.0946,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2022-09-30,2.0227,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2022-10-31,2.0642,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2022-11-30,2.0142,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2022-12-30,2.0528,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2023-01-31,2.0289,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2023-02-28,1.9879,"PX TO BOOK RATIO","Tailandia"
"MXTH INDEX",2023-03-31,1.9998,"PX TO BOOK RATIO","Tailandia"
